PLAYER_ID,Restricted Area_FGM,Restricted Area_FGA,Restricted Area_FG_PCT,In The Paint (Non-RA)_FGM,In The Paint (Non-RA)_FGA,In The Paint (Non-RA)_FG_PCT,Mid-Range_FGM,Mid-Range_FGA,Mid-Range_FG_PCT,Left Corner 3_FGM,Left Corner 3_FGA,Left Corner 3_FG_PCT,Right Corner 3_FGM,Right Corner 3_FGA,Right Corner 3_FG_PCT,Above the Break 3_FGM,Above the Break 3_FGA,Above the Break 3_FG_PCT,Backcourt_FGM,Backcourt_FGA,Backcourt_FG_PCT,PLAYER_NAME,FGA,FG3A,FTA,PTS,USG_PCT,TS_PCT,EFG_PCT,OFF_RATING,FTA/FGA,PPS,Cluster
1628969,2.2,3.0,0.755,1.7,3.3,0.519,1.3,2.6,0.507,0.5,1.2,0.388,0.7,1.5,0.455,0.9,2.8,0.305,0,0.1,0.0,Mikal Bridges,14.4,5.6,1.4,17.6,0.192,0.585,0.57,118.4,0.097222222,1.222222222,2
1626145,0.5,0.7,0.754,0.9,2.1,0.443,0.3,0.7,0.397,0.5,1.0,0.53,0.3,0.8,0.409,1.2,3.1,0.377,0,0.0,0.0,Tyus Jones,8.4,5.0,0.7,10.2,0.16,0.585,0.57,113.6,0.083333333,1.214285714,2
1629018,0.4,0.8,0.534,0.5,1.0,0.474,0.5,1.2,0.4,0.4,0.8,0.468,0.3,0.6,0.489,1.7,4.4,0.396,0,0.0,0.0,Gary Trent Jr.,8.9,5.9,1.2,11.1,0.168,0.591,0.568,115.9,0.134831461,1.247191011,2
1628978,0.9,1.5,0.582,0.3,0.9,0.351,0.0,0.1,0.429,0.5,0.9,0.509,0.1,0.5,0.281,2.2,5.6,0.392,0,0.0,0.0,Donte DiVincenzo,9.6,7.1,1.0,11.7,0.188,0.582,0.568,114.2,0.104166667,1.21875,2
1629656,2.1,3.0,0.684,0.4,1.0,0.387,0.5,1.3,0.374,0.4,0.9,0.5,0.2,0.5,0.457,1.5,4.3,0.353,0,0.0,0.0,Quentin Grimes,11.0,5.6,2.9,14.6,0.218,0.595,0.565,111.9,0.263636364,1.327272727,2
1630245,2.7,4.1,0.663,0.7,1.3,0.5,0.0,0.2,0.25,0.3,0.8,0.343,0.3,0.9,0.357,0.8,2.4,0.313,0,0.0,0.0,Ayo Dosunmu,9.8,4.1,1.7,12.3,0.163,0.585,0.561,110.1,0.173469388,1.255102041,2
1631107,1.3,1.9,0.685,0.6,1.3,0.433,0.2,0.4,0.389,0.5,0.8,0.541,0.4,1.0,0.419,0.9,2.8,0.308,0,0.0,0.0,Nikola Jović,8.2,4.6,1.9,10.7,0.178,0.595,0.56,109.6,0.231707317,1.304878049,2
1628384,3.5,5.3,0.656,0.5,1.3,0.374,0.3,1.1,0.321,0.7,1.7,0.383,0.4,1.2,0.375,1.2,3.3,0.366,0,0.0,0.0,OG Anunoby,13.9,6.2,3.1,18.0,0.195,0.591,0.559,117.7,0.223021583,1.294964029,2
1630557,1.5,2.2,0.684,0.7,1.5,0.472,0.0,0.2,0.154,0.2,0.5,0.393,0.2,0.5,0.345,1.6,4.4,0.369,0,0.1,0.0,Corey Kispert,9.3,5.4,1.4,11.6,0.169,0.584,0.558,108.7,0.150537634,1.247311828,2
1627747,2.0,3.0,0.646,0.6,1.4,0.444,0.1,0.5,0.267,0.3,0.7,0.435,0.3,0.7,0.409,1.1,3.0,0.351,0,0.0,0.0,Caris LeVert,9.4,4.4,2.4,12.1,0.191,0.582,0.556,120.5,0.255319149,1.287234043,2
1629675,1.8,2.8,0.659,1.2,2.6,0.438,0.2,0.4,0.429,0.3,0.8,0.397,0.2,0.6,0.354,1.7,4.4,0.381,0,0.0,0.0,Naz Reid,11.5,5.8,1.8,14.2,0.21,0.577,0.556,116.2,0.156521739,1.234782609,2
1641739,2.0,3.3,0.624,0.4,1.3,0.343,0.0,0.0,0.0,0.4,1.0,0.359,0.4,1.1,0.349,1.0,2.5,0.394,0,0.0,0.0,Toumani Camara,9.2,4.6,1.6,11.3,0.143,0.572,0.552,111.5,0.173913043,1.22826087,2
1631232,1.7,2.4,0.727,0.5,1.8,0.28,0.6,0.6,1.0,0.3,0.9,0.333,0.2,0.4,0.6,0.5,1.9,0.269,0,0.0,0.0,Keion Brooks Jr.,7.8,3.1,2.1,10.1,0.169,0.581,0.55,100.7,0.269230769,1.294871795,2
1642348,1.3,2.1,0.634,0.6,1.3,0.474,0.4,0.9,0.447,0.3,0.8,0.333,0.2,0.4,0.529,1.1,3.2,0.35,0,0.0,0.0,Justin Edwards,8.6,4.3,1.0,10.1,0.165,0.559,0.546,111.6,0.11627907,1.174418605,2
1627741,0.9,1.4,0.652,0.4,0.9,0.472,0.2,0.6,0.34,0.3,1.0,0.333,0.3,0.7,0.463,1.8,5.0,0.366,0,0.0,0.0,Buddy Hield,9.6,6.7,0.8,11.1,0.196,0.56,0.546,112.3,0.083333333,1.15625,2
1631106,2.8,4.2,0.668,0.7,1.9,0.37,0.1,0.5,0.308,0.2,0.5,0.346,0.3,0.8,0.378,0.6,2.0,0.33,0,0.0,0.0,Tari Eason,9.8,3.2,1.8,12.0,0.185,0.567,0.543,114.8,0.183673469,1.224489796,2
201950,1.5,2.1,0.705,0.6,1.5,0.368,0.3,0.6,0.45,0.3,1.0,0.3,0.2,0.7,0.31,1.2,3.3,0.377,0,0.0,0.0,Jrue Holiday,9.2,4.9,1.2,11.1,0.156,0.565,0.538,116.6,0.130434783,1.206521739,2
1631099,1.6,2.0,0.774,0.9,2.0,0.434,0.3,0.8,0.375,0.4,1.1,0.42,0.2,0.7,0.315,1.4,4.1,0.329,0,0.0,0.0,Keegan Murray,10.8,5.9,0.9,12.4,0.148,0.553,0.538,114.8,0.083333333,1.148148148,2
1642258,2.2,3.5,0.62,0.7,1.7,0.427,0.2,0.5,0.39,0.5,1.0,0.466,0.4,1.0,0.411,0.8,2.6,0.293,0,0.0,0.0,Zaccharie Risacher,10.4,4.6,2.0,12.6,0.203,0.558,0.537,112.3,0.192307692,1.211538462,2
1630183,2.1,3.0,0.707,1.1,2.5,0.438,0.4,1.0,0.42,0.3,1.1,0.308,0.3,0.9,0.333,0.6,1.7,0.35,0,0.0,0.0,Jaden McDaniels,10.2,3.7,1.6,12.2,0.16,0.562,0.537,113.9,0.156862745,1.196078431,2
202691,0.7,1.0,0.676,0.4,1.2,0.341,0.9,2.3,0.405,0.2,0.8,0.298,0.6,1.4,0.434,2.2,5.5,0.393,0,0.0,0.0,Klay Thompson,12.2,7.7,1.0,14.0,0.214,0.552,0.535,112.8,0.081967213,1.147540984,2
202699,1.8,2.4,0.734,1.5,3.2,0.47,0.7,1.8,0.406,0.2,0.6,0.31,0.5,1.1,0.425,0.6,1.9,0.31,0,0.0,0.0,Tobias Harris,11.0,3.6,2.3,13.7,0.173,0.571,0.534,114.7,0.209090909,1.245454545,2
1628415,1.0,1.8,0.551,1.0,2.4,0.402,0.7,1.5,0.459,0.3,0.8,0.373,0.3,0.8,0.39,1.9,4.7,0.403,0,0.0,0.0,Dillon Brooks,11.9,6.3,1.6,14.0,0.176,0.555,0.533,113.5,0.134453782,1.176470588,2
203501,0.6,0.9,0.685,0.4,0.8,0.435,0.4,1.1,0.352,0.2,0.6,0.419,0.3,0.9,0.357,1.6,4.5,0.363,0,0.0,0.0,Tim Hardaway Jr.,8.8,5.9,1.9,11.0,0.151,0.567,0.529,113.8,0.215909091,1.25,2
1642377,1.0,1.4,0.693,0.5,1.3,0.413,0.3,0.8,0.409,0.4,1.3,0.35,0.3,0.7,0.389,1.0,3.0,0.345,0,0.0,0.0,Jaylen Wells,8.6,5.0,1.7,10.4,0.156,0.56,0.527,116.7,0.197674419,1.209302326,2
1631095,1.4,2.2,0.645,0.8,1.6,0.478,0.5,1.3,0.36,0.2,0.4,0.429,0.3,0.8,0.318,1.3,3.7,0.354,0,0.0,0.0,Jabari Smith Jr.,9.9,4.9,2.2,12.2,0.16,0.562,0.525,113.4,0.222222222,1.232323232,2
1630533,1.4,2.4,0.593,0.3,0.8,0.333,0.1,0.3,0.294,0.3,0.9,0.333,0.4,1.2,0.293,1.0,2.7,0.368,0,0.0,0.0,Ziaire Williams,8.3,4.8,2.0,10.0,0.179,0.55,0.511,106.5,0.240963855,1.204819277,2
1630529,1.8,2.9,0.614,0.6,1.7,0.333,0.4,0.5,0.7,0.5,1.1,0.429,0.3,0.8,0.313,0.4,1.7,0.235,0,0.1,0.0,Herbert Jones,8.6,3.6,2.0,10.3,0.146,0.541,0.5,111.8,0.23255814,1.197674419,2
